vensa	gismu	ves			x_1 は x_2 （年）・ x_3 （所）の春季	春 	{citsi}, {crisa}, {critu}, {dunra}
verba	gismu	ver	ve'a		x_1 は x_2 （年齢）の、 x_3 （観点）での子供	人間とは限らない。 こども 	{cifnu} (乳児), {panzi} (生物学的子孫), {citno} (若者), {nanla}, {nixli}, {se} {rirni}, {bersa}, {makcu}
vibna	gismu	vib			x_1 は x_2 （本体）の膣	女性 膣 	{cinse}, {gletu}, {pinji}, {plibu}, {vlagi}, {mabla}
vidni	gismu				x_1 は画面／映像モニター／スクリーン	画面 	{skina}, {ve} {tivni}
vidru	gismu	vir			x_1 は x_2 （特性）の、 x_3 （対象）に寄生しうる病原体／ウィルス　	病原体 	{jurme} (上位概念), {parji}
vifne	gismu	vif			x_1 は新鮮／新品状態	新鮮 	{fusra}
vikmi	gismu	vim	vi'i		x_1 は x_2 （対象）を x_3 （起源）から x_4 （経路）で廃棄／排出／排泄する	廃棄する 	{cigla}, {kalci}, {pinca}, {xasne}
viknu	gismu	vik			x_1 は x_2 （条件）で粘性がある／ねばねばしている	粘性 	{denmi}, {snipa}
vimcu	gismu	vic	vi'u		x_1 は x_2 を x_3 から、 x_4 だけ残して除去／控除する／差し引く	除去 	{lebna}, {muvdu}, {cpacu}, {canci}, {cliva}, {jdika}
vindu	gismu	vid			x_1 は x_2 にとって毒／中毒性がある	毒 	{since}
vinji	gismu	vij			x_1 は x_2 （荷／乗客）・ x_3 （原動力）の飛行機／航空機／飛行船	x3はプロペラやジェットなど。 飛行機 	{vofli}, {sabnu}
vipsi	gismu	vip			x_1 は x_2 （性質）に関して x_3 （者）の副官／補佐官／部下；x_3 は x_1 の上司	x2 は企業組織なども。 副官 	{krati}, {sidju}
virnu	gismu	vri			x_1 は x_2 （事）に関して x_3 （基準）で勇敢／勇ましい／雄々しい／英雄的／	勇敢 	{terpa}, {darsi}
viska	gismu	vis	vi'a		x_1 は x_2 を x_3 （状態条件）のもと視覚する；x_1 には x_2 が見える；x_1 には視覚能力／光学的感知能力がある	x3は、空間の灯りや背景など、視覚できる対象を左右する条件。x1は光や色を感知するカメラなども。 視覚 	{catlu} (意識的に見る), {jvinu} (光景), {zgana} (観察), {ganse} (感覚), {kanla}, {minra}, {simlu}, {djuno}, {jimpe}
vitci	gismu	vit			x_1 は x_2 （性質／動作／状態）に関して不定／不規則的／断続的	不定 	{ranji}, {rufsu}, {suksa}
vitke	gismu	vi'e			x_1 は x_2 （者）・ x_3 （所／事）の客；x_1 は x_2 ・ x_3 を訪れる	客 	{friti}, {klama}, {zasni}, {xabju}, {zvati}
vitno	gismu	vi'o			x_1 は x_2 （性質）において x_3 の観点で永続的／恒久／不滅	永続 	{stodi}, {cimni}, {zasni}, {manfo}, {stali}
vlagi	gismu	lag			x_1 は x_2 （本体）の外陰部	女性。 外陰部 	{cinse}, {gletu}, {pinji}, {plibu}, {vibna}, {mabla}
vlile	gismu	vil			x_1 （事／行為）は暴力／暴力的	暴力 	{suksa}, {jursa}
vlina	gismu				x_1 は x_2 （命題）・ x_3 （命題）の論理的選言（離接）／選言的判断	選言 	{kanxe}, {a}, {ja}, {gi'a}, {gu'a}
vlipa	gismu	vli			x_1 は x_2 （事）を x_3 （状態条件）のもとにもたらす力能を持つ；x_1 は x_2 に関して有力／有能	物理的な力でなく人格や権威の力。 力能 	{jitro} (制御), {tsali} (強い), {ruble}
vofli	gismu	vol	voi		x_1 は x_2 （原動力）で飛ぶ／飛行する	飛ぶ 	{cipni}, {klama}, {vinji}
voksa	gismu	vok	vo'a		x_1 は x_2 （本体）の声	声 	{sance}, {tirna}, {bacru}, {fepri}, {krixa}, {cmoni}
volve	experimental gismu				x_1 は x_2に x_3 から戻る
vorme	gismu	vor	vro		x_1 は x_2 ・ x_3 間の、 x_4 （構造体）の扉／戸口／出入口／門戸／ドア	扉 	{canko}, {ganlo}, {kalri}, {murta}, {pagre}, {bitmu}, {kuspe}
vraga	gismu	vra			x_1 は x_2 （機能）・ x_3 （支点／台）のてこ／レバー／バール	てこ 	{tutci}, {pulni}
vreji	gismu	rej	vei		x_1 は x_2 （情報／事実／命題）・ x_3 （題目）・ x_4 （保存媒体）の記録	記録 	{sorcu}, {datni}, {papri}
vreta	gismu	vre			x_1 は x_2 に寄り掛かる／もたれる／横たわる	寄り掛かる 	{cpana}, {surla}, {zutse}, {ckana}, {lazni}
vrici	gismu				x_1 （集合／群／個）は x_2 （性質）の点で種々雑多／様々／色とりどり	「ro da vrici ke kampre mutce／みんなとり／″＼に人間味たつぷりだ」（山頭火『行乞記（二）』） 様々 	{klesi}, {girzu}, {frica}, {simsa}, {panra}
vrude	gismu	vud	vu'e		x_1 は x_2 の観点で有徳／高潔／光栄	誉れ 	{palci}, {xamgu}, {marde}, {zabna}
vrusi	gismu	vus	vu'i		x_1 （性質）は x_2 が発する味；x_2 には x_1 の風味がある	風味 	{kukte}, {tsapi}, {cpina}
vukro	gismu	vur	vu'o		x_1 は x_2 （性質面）に関してウクライナ系（言語／文化／民族）	ウクライナ 	{slovo}, {softo}
xabju	gismu	xa'u			x_1 は x_2 （所）に住む／暮らす／棲息／生息する	「.ausai mi xabju lo stuzi be lo glajau jinto／私はどうでも温泉所在地に草庵を結びたい」（山頭火『行乞記（二）』） 住む 	{ginka}, {zdani}, {zvati}, {stuzi}, {jmive}, {stali}, {vitke}
xadba	gismu	xab			x_1 は x_2 の、 x_3 （基準）での半分	きっちり／だいたいのどちらでも。 半分 	{mulno}, {pagbu}
xadni	gismu	xad			x_1 は x_2 の肉体；x_1 は身体的	肉体 	{menli}, {pruxi}, {sluji}, {mulno}, {cutne}
xagji	gismu				x_1 は x_2 に飢える；x_1 は腹をすかしている／おなかがへっている；x_1 は x_2 （燃料／栄養）の補充を必要としている	x1は人だけでなく車など機械も。 飢える 	{cidja}, {citka}, {djica}, {nitcu}, {taske}
xagri	gismu				x_1 は x_2 （簧／リード）の木管楽器／金管楽器／オーボエ／クラリネット／サクソフォーン	「笙」「ハーモニカ」「アコーディオン」など。 簧楽器 	{zgike}
xajmi	gismu	xam			x_1 は x_2 （観察者）にとって x_3 （性質）の点で滑稽／おどけている	x1は芸人／コメディアンなど人の他、物や事も。 滑稽 	{bebna}, {cisma}, {cmila}, {fenki}, {zdile}
xaksu	gismu	xak			x_1 （事）は x_2 （資源／材料）を費やす／使い尽くす	「浪費」も。これを明確にするなら「fesxaksu」「dusxaksu」。 費やす 	{citka}, {festi}, {daspo}, {livla}, {pinxe}
xalbo	gismu				x_1 は x_2 （事）に関して軽率／無思慮／浮ついている／不真面目	軽率 	{junri}, {linto}
xalka	gismu	xal			x_1 は x_2 （種類）・ x_3 （起源／醸造方法）のアルコール	アルコール 	{birje}, {jikru}, {vanju}
xalni	gismu				x_1 （者）は x_2 （事）に関して慌てる／恐慌する／狼狽する／パニック状態にある	慌てる 	{ckape}, {snura}, {terpa}, {xanka}
xamgu	gismu	xag	xau		x_1 は x_2 にとって、 x_3 （基準）で良い／好ましい	「まあまあである／可」は {mlixau}, {norxau}, {xaurselcru}. 良い 	{melbi}, {xlali}, {vrude}, {zabna}
xampo	gismu	xap	xa'o		x_1 は x_2 （数）・ x_3 （基準）のアンペア	アンペア 	{dikca}, {flecu}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {xexso}, {zepti}, {zetro}
xamsi	gismu	xas			x_1 は x_2 （領域／惑星）・ x_3 （液体成分）の海／海洋	拡張すれば「大気／varxamsi」も。 海 	{daplu}, {djacu}, {lalxu}, {rirxe}, {tumla}, {vacri}, {zbani}, {ctaru}
xance	gismu	xan	xa'e		x_1 は x_2 （本体）の手	手 	{birka}, {degji}, {jitro}, {xlura}, {jamfu}, {tamji}
xanka	gismu				x_1 は x_2 （事）について緊張／心配する；x_1 は x_2 が不安	心配という心理の条件としてx3の追加も。 緊張 	{xalni}, {terpa}, {raktu}
xanri	gismu	xar			x_1 は x_2 （者）による想像；x_1 は架空／想像上のもの／非現実	想像 	{da'i}, {fatci}, {senva}, {sucta}, {zasti}, {cfika}, {dacti}, {menli}, {sidbo}
xanto	gismu				x_1 は x_2 （種類）のゾウ科動物	象 	{mabru}, {barda}
xarci	gismu	xac	xa'i		x_1 は x_2 （対象）・ x_3 （使用者）の武器／武具／兵器	武器 	{jenmi}, {sonci}, {catra}
xarju	gismu	xaj			x_1 は x_2 （種類）のイノシシ科動物（ブタ／イノシシ等）	「ベーコン」も。 豚 	{mabru}, {cange}
xarnu	gismu				x_1 は x_2 （者／事）にたいし、 x_3 （事／状態）について（意志的に）頑固／強情／片意地／不屈	頑固 	{tinsa}, {pante}, {bapli}, {fapro}
xasli	gismu				x_1 は x_2 （種類）のロバ亜属動物	ロバ 	{xirma}, {kumte}
xasne	gismu				x_1 は x_2 （肉体）・ x_3 （分泌器官）から出る汗	汗 	{pinca}, {vikmi}, {cigla}
xatra	gismu	xa'a			x_1 は x_2 （者）への x_3 （者）からの x_4 （内容）の手紙／Eメール	手紙 	{notci}, {ciska}, {mrilu}, {papri}
xatsi	gismu	xat			x_1 は x_2 の、 x_3 （性質）におけるアト／百京分の一 ［1 x_1 0**-18］	アト 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xecto}, {xexso}, {zepti}, {zetro}
xazdo	gismu	xaz	zdo		x_1 は x_2 （性質面）に関してアジア系（言語／文化／民族／地理）	アジア 	{polno}, {friko}, {jungo}, {rusko}, {ropno}
xebni	gismu	xen	xei		x_1 は x_2 （物／者／事）を憎む；x_1 は x_2 にたいする怨恨を抱いている；x_2 は憎らしい	憎む 	{djica}, {nitcu}, {rigni}, {prami}, {nelci}
xebro	gismu	xeb	bro		x_1 は x_2 （性質面）に関してヘブライ／ユダヤ／イスラエル系（言語／文化／民族）	ユダヤ 	{filso}
xecto	gismu	xet	cto		x_1 は x_2 の、 x_3 （性質）におけるヘクト／百 ［1 x_1 0**2］	ヘクト 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xexso}, {zepti}, {zetro}
xedja	gismu	xej	xe'a		x_1 は x_2 （本体）の顎	顎（あご） 	{stedu}
xekri	gismu	xek	xe'i		x_1 は黒色	黒色 ・語呂合わせ： xei（黒）, negro 	{blabi}, {grusi}, {manku}, {skari}, {xekri}, {kandi}, {carmi}, {blanu}, {bunre}, {cicna}, {crino}, {narju}, {nukni}, {pelxu}, {xunre}, {zirpu}
xelso	gismu	xes			x_1 は x_2 （性質面）に関してギリシャ／ヘレン系（言語／文化／民族）	ギリシャ 	{latmo}, {ropno}
xendo	gismu	xed	xe'o		x_1 （者）は x_2 にたいして x_3 （行為）で親切／優しい	親切 	{cinmo}, {kecti}, {pendo}, {kusru}
xenru	gismu	xer	xe'u		x_1 は x_2 （事）を後悔する；x_1 は x_2 を残念に思う	既に起こった事を悔やむのが「xenru」。時を問わず自分の行為について「罪」を感じるのは「zungi」。 悔やむ 	{u'u}, {zungi}
xexso	gismu	xex			x_1 は x_2 の、 x_3 （性質）におけるエクサ／百京 ［1 x_1 0**18］	エクサ 	{grake}, {mitre}, {snidu}, {stero}, {delno}, {molro}, {kelvo}, {xampo}, {gradu}, {litce}, {merli}, {centi}, {decti}, {dekto}, {femti}, {gigdo}, {gocti}, {gotro}, {kilto}, {megdo}, {mikri}, {milti}, {nanvi}, {petso}, {picti}, {terto}, {xatsi}, {xecto}, {zepti}, {zetro}
xindo	gismu	xin			x_1 は x_2 （性質面）に関してヒンディー／ヒンドゥー系（言語／文化／民族）	ヒンディー 	{srito}, {xurdo}, {bengo}
xinmo	gismu	xim			x_1 は x_2 （色）・ x_3 （筆記用具）のインク／墨	インク 	{penbi}
xirma	gismu	xir	xi'a		x_1 は x_2 （種類）のウマ科動物	馬 	{sufti}, {xasli}, {kumte}
xislu	gismu	xil	xi'u		x_1 は x_2 （装置／乗物）・ x_3 （特性）の車輪	車輪 	{carce}, {karce}, {pulni}, {tutci}
xispo	gismu	xip			x_1 は x_2 （性質面）に関してラテンアメリカ／ヒスパニック系（言語／文化／民族）	ラテンアメリカ 	{merko}, {mexno}, {spano}, {ketco}, {bemro}, {gento}
xlali	gismu	xla			x_1 は x_2 にとって、 x_3 （基準）で悪い／粗末	悪い 	{palci}, {mabla}, {xamgu}, {betri}
xlura	gismu	xlu			x_1 （者）は x_2 （対象）を x_3 （行為／状態）へと x_4 （作用／感化力）で影響して誘う；x_4 を持つ x_1 に x_2 は感銘する	x3は未然／既成どちらでもよい。x3とx4はたいてい事や性質。 影響 	{djica}, {mukti}, {trina}, {jitro}, {sazri}, {tcica}, {xance}, {stidi}, {kajde}, {maksi}
xotli	gismu	xol	xoi		x_1 は x_2 （所）・ x_3 （営業者）の旅館／ホテル／宿屋／宿泊所	旅館 	{barja}, {gusta}
xrabo	gismu	rab			x_1 は x_2 （性質面）に関してアラビア系（言語／文化／民族／地理）	アラビア 	{sadjo}, {semto}, {lubno}, {rakso}, {sirxo}
xrani	gismu	xai			x_1 （事）は x_2 （対象）に、 x_3 （性質）に関して x_4 （損傷／ダメージ）を与える；x_1 は x_2 を傷つける／傷める／損害する	損傷 	{cortu}, {daspo}, {spofu}, {katna}, {porpi}
xriso	gismu	xis	xi'o		x_1 は x_2 （性質面）に関してキリスト教系	キリスト教 	{jegvo}, {lijda}
xruba	gismu	xub			x_1 は x_2 （種類）のタデ科植物（ソバ／ルバーブ）	ソバ 	{spati}
xruki	gismu	xuk			x_1 は x_2 （種類）のキジ科動物（キジ／シチメンチョウ／ライチョウ）	キジ 	{cipni}
xrula	gismu	rul			x_1 は x_2 （種類）の花	花 	{spati}
xruti	gismu	xru			x_1 （者）は x_2 （対象）を x_3 に x_4 から戻す／返す；x_2 は x_3 に戻る／帰る	「私は家に帰る」の場合、x1も x2 も「mi」となる。x1は略して「xruti mi lo zdani」とできる。 戻す 	{benji}, {krefu}, {rapli}, {rinka}
xukmi	gismu	xum	xu'i		x_1 は x_2 （成分）・ x_3 （純度）の化学製品／化学物質	「薬」も。 化学製品 	{curve}, {cidro}, {marna}, {nimre}
xunre	gismu	xun	xu'e		x_1 は赤色／クリムゾン	赤色 	{skari}, {blabi}, {xekri}, {kandi}, {carmi}, {nukni}, {narju}, {rozgu}, {zirpu}
xurdo	gismu	xur	xu'o		x_1 は x_2 （性質面）に関してウルドゥー／インディック系（言語／文化／民族／地理）	ウルドゥー 	{kisto}, {srito}, {xindo}
xusra	gismu	xus	xu'a		x_1 は x_2 （命題）を事実的内容として断言／宣言する	「darlu」と違い、物事の事実性にたいするx1の確信が表明され、他の観点との対立は含意されない。例えば議会で取り決められた事柄を政府が発表することなど。 断言 	{natfe}, {nupre}
xutla	gismu	xul			x_1 は x_2 （性質）に関して滑らか／すべすべ／つるうるしている	x2 は布地表面や起伏特性など。 滑らか 	{plita}, {rufsu}, {tengu}, {dikni}, {pinta}, {sakli}, {spali}
zabna	gismu	zan	za'a		x_1 は x_2 （性質）において、 x_3（基準）で好ましい／すぐれている／実に見事だ／すばらしい／すてきだ／一流だ／傑出している／あっぱれだ／見事だ／称賛に値する／立派だ／望ましい／楽しい／感じのよい／愛すべき／精好だ／クールだ	「最高」「ナイス」「イケてる」など。 {mabla}の対義。 好意的 	{mabla}, {xamgu}, {funca}, {vrude}, {banli}
zajba	gismu	zaj			x_1 は x_2 （形態／技術）の体操をする	体操 	{sluji}, {dansu}
zalvi	gismu	zal			x_1 （表面／道具）は x_2 を挽いて／すり潰して x_3 （粉）にする	「mosra」との組み合わせも。 挽く（ひく） 	{daspo}, {purmo}, {marxa}, {pulce}, {canre}, {molki}
zanru	gismu	zar	zau		x_1 は x_2 （物／事）を容認／承認／是認する	容認 	{zau}, {natfe}
zarci	gismu	zac	zai		x_1 は x_2 （取引品）・ x_3 （営者）の店／市場	「モール」も。x3は店員だけでなく客も含まれうる。 店 	{vecnu}, {canja}, {dinju}, {banxa}
zargu	gismu	zag	za'u		x_1 は x_2 （本体）の尻／臀部	尻 	{ganxo}, {mabla}
zasni	gismu	zas			x_1 は x_2 （性質）に関して、 x_3 （観点）にとって一時的／過渡的／可変	一時的 	{vitno}, {stodi}, {cenba}, {galfi}, {binxo}, {stika}, {stali}, {tcini}, {vitke}
zasti	gismu	zat	za'i		x_1 は x_2 （観点）・ x_3 （認識体系）において実在する	存在する 	{fatci}, {xanri}
zbabu	gismu	bab			x_1 は x_2 （起源）・ x_3 （成分）の石鹸	石鹸 	{lumci}, {fonmo}
zbani	gismu				x_1 は x_2 （所）の沿岸／海岸／湖岸／入江／湾	沿岸 	{lalxu}, {xamsi}
zbasu	gismu	zba			x_1 は x_2 を x_3 （素材）から造る／作る／工作する	造る 	{cupra}, {larcu}, {rutni}, {finti}, {gundi}
zbepi	gismu	zbe			x_1 は x_2 （対象／事象）を支える、材質／性質 x_3 の土台／基礎／スタンド／台座	「tsani」と違い、とくに個別のものを支える台。 台座 	{jamfu}, {jicmu}, {jubme}, {tuple}, {ckana}, {cpana}, {loldi}, {sanli}
zdani	gismu	zda			x_1 は x_2 の（ための）巣／家／ねぐら／アジト	拡張すれば「家庭」も。 家 	{dinju}, {ginka}, {kumfa}, {se} {xabju}
